-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2021 
Location: Latitude  30.0   Longitude 60.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1285.38 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
TS                    MERRA-2 Earth Skin Temperature (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_RANGE             MERRA-2 Temperature at 2 Meters Range (C) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS50M_MAX             MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN             MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS10M_RANGE           MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M_RANGE           MERRA-2 Wind Speed at 50 Meters Range (m/s) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
T2M_MIN,1981,-0.77,-3.35,2.73,1.33,10.69,16.69,17.65,16.05,10.3,2.44,1.48,2.86,-3.35
T2M_MIN,1982,-4.35,-3.63,-1.77,3.46,11.46,15.31,18.65,14.15,10.19,3.34,0.52,-2.48,-4.35
T2M_MIN,1983,-5.89,-1.81,-2.06,3.92,11.56,16.63,17.79,19.18,13.12,7.01,4.73,-3.05,-5.89
T2M_MIN,1984,-4.16,-9.38,4.57,8.12,12.12,14.97,18.23,18.12,11.17,4.51,5.71,-3.68,-9.38
T2M_MIN,1985,-0.71,0.08,-1.17,6.52,13.68,17.99,19.53,14.82,12.57,7.23,5.09,-2.72,-2.72
T2M_MIN,1986,-4.27,-3.13,-1.85,8.33,12.15,19.2,17.09,15.83,12.64,8.98,1.8,-5.75,-5.75
T2M_MIN,1987,-0.25,0.65,4.69,4.88,11.98,15.98,17.79,18.23,13.18,1.93,-2.13,-3.88,-3.88
T2M_MIN,1988,-3.9,-3.65,0.98,4.01,13.19,17.84,16.3,17.62,9.56,9.3,1.8,-3.89,-3.9
T2M_MIN,1989,-4.1,-4.41,3.23,2.7,4.09,19.25,18.45,15.65,8.88,9.91,5.58,1.15,-4.41
T2M_MIN,1990,-3.23,-1.38,-1.0,8.13,13.38,16.14,20.35,18.76,12.57,6.57,5.73,-6.63,-6.63
T2M_MIN,1991,-3.45,-4.56,1.12,6.26,13.18,16.16,20.91,14.92,9.62,6.52,4.82,-2.12,-4.56
T2M_MIN,1992,-3.9,-2.77,-4.07,5.24,6.64,21.0,19.55,15.0,10.22,5.9,6.41,1.39,-4.07
T2M_MIN,1993,-3.7,-1.77,-1.0,6.8,10.49,16.98,18.44,16.34,14.13,5.62,1.08,0.81,-3.7
T2M_MIN,1994,-1.86,-4.81,3.05,-0.8,14.65,17.03,18.59,18.16,7.18,5.75,7.92,-6.29,-6.29
T2M_MIN,1995,-1.45,-1.1,-4.35,6.28,12.65,16.8,18.11,16.23,12.41,5.33,-1.3,0.12,-4.35
T2M_MIN,1996,-7.24,-1.8,2.65,2.15,12.3,14.96,17.68,9.51,11.45,5.13,-1.7,-1.35,-7.24
T2M_MIN,1997,-2.56,-4.74,0.92,3.98,8.34,17.51,17.62,13.15,14.44,11.56,1.94,-2.8,-4.74
T2M_MIN,1998,-2.27,-4.64,1.63,4.19,11.17,16.9,18.14,16.72,15.15,9.13,7.5,4.01,-4.64
T2M_MIN,1999,-3.68,-0.8,0.68,6.14,12.01,17.36,17.55,17.75,12.83,12.12,1.08,0.21,-3.68
T2M_MIN,2000,-3.75,-2.61,1.44,10.15,18.19,16.61,16.74,16.58,15.81,10.76,1.75,-0.45,-3.75
T2M_MIN,2001,-6.24,-2.52,1.9,10.73,19.19,17.12,14.76,16.26,13.71,6.61,4.23,3.71,-6.24
T2M_MIN,2002,-2.75,-2.4,2.05,9.33,15.26,16.55,17.96,17.01,13.88,12.85,4.06,-2.64,-2.75
T2M_MIN,2003,-2.29,-0.24,-3.7,7.74,4.3,18.53,18.73,16.96,9.19,10.44,0.97,-6.17,-6.17
T2M_MIN,2004,-1.19,-0.13,3.62,8.09,13.0,16.65,16.75,15.39,12.1,5.01,2.33,-2.67,-2.67
T2M_MIN,2005,-2.96,-6.07,2.8,-0.25,12.35,15.97,19.54,17.23,14.33,9.17,0.96,-5.38,-6.07
T2M_MIN,2006,-4.72,1.94,3.53,6.32,17.01,16.01,18.87,16.48,13.62,15.04,1.15,-2.38,-4.72
T2M_MIN,2007,-4.18,0.06,-0.13,6.07,12.84,20.15,17.01,14.11,9.41,6.32,4.37,-4.95,-4.95
T2M_MIN,2008,-6.26,-7.68,2.94,8.73,16.98,18.29,20.14,17.62,12.09,10.23,-0.3,-1.98,-7.68
T2M_MIN,2009,-2.53,-1.33,4.42,5.87,11.76,15.3,17.94,22.33,14.06,9.15,4.71,2.72,-2.53
T2M_MIN,2010,-2.13,-3.44,4.96,9.92,15.68,16.5,17.76,17.3,9.65,9.33,3.24,-0.73,-3.44
T2M_MIN,2011,-3.95,0.09,1.88,8.55,17.12,17.9,16.54,15.7,15.64,9.29,4.44,-2.97,-3.95
T2M_MIN,2012,-3.45,-6.44,-3.12,10.02,16.25,17.05,19.23,16.44,13.18,9.68,2.18,-5.41,-6.44
T2M_MIN,2013,-4.8,-1.85,2.78,8.9,13.79,16.8,19.46,17.22,15.53,8.08,6.03,-5.42,-5.42
T2M_MIN,2014,-4.47,-4.94,-0.84,6.44,14.66,20.41,15.82,16.83,15.44,7.88,2.31,0.33,-4.94
T2M_MIN,2015,-2.88,-4.04,-2.61,9.56,16.81,17.41,19.11,17.13,10.62,11.51,2.12,-4.3,-4.3
T2M_MIN,2016,-1.35,-2.76,5.72,5.9,15.97,16.9,20.08,15.99,18.08,9.24,-2.36,0.87,-2.76
T2M_MIN,2017,-3.01,-4.61,0.39,2.3,16.47,16.89,17.62,16.12,13.59,11.58,3.34,-3.04,-4.61
T2M_MIN,2018,-1.81,-1.71,5.73,5.82,13.4,19.22,17.68,14.61,12.94,9.15,1.87,1.71,-1.81
T2M_MIN,2019,-2.05,-3.14,1.44,6.87,12.9,15.57,20.19,16.93,16.2,11.4,0.34,2.07,-3.14
T2M_MIN,2020,-3.77,-0.4,0.28,8.83,14.21,19.73,21.11,15.93,10.15,4.08,2.4,-3.79,-3.79
T2M_MIN,2021,-4.69,1.16,5.32,9.98,14.09,17.31,21.23,17.89,15.96,7.4,1.23,-1.2,-4.69
T2M_RANGE,1981,21.4,27.81,26.12,33.94,29.21,24.1,24.12,22.13,27.12,28.83,26.15,19.24,45.12
T2M_RANGE,1982,23.83,21.1,28.7,30.05,26.75,25.12,21.82,27.57,25.1,29.52,24.94,22.82,46.07
T2M_RANGE,1983,26.95,22.52,24.98,29.27,26.46,26.62,25.91,22.1,26.56,27.38,22.81,24.9,49.59
T2M_RANGE,1984,22.48,33.16,24.27,27.57,26.34,25.77,21.55,22.7,25.42,26.48,20.73,25.48,50.2
T2M_RANGE,1985,20.78,24.72,31.88,27.39,24.37,22.96,21.51,22.23,24.43,26.86,21.23,24.38,43.76
T2M_RANGE,1986,24.07,23.6,26.11,24.29,26.09,22.68,23.13,23.17,22.73,26.22,25.68,27.81,47.63
T2M_RANGE,1987,23.0,24.25,21.21,32.38,25.76,24.02,24.12,20.98,25.25,31.58,30.96,29.81,45.79
T2M_RANGE,1988,23.07,27.91,28.15,31.12,26.59,24.93,26.41,22.34,29.88,21.88,26.98,25.38,46.67
T2M_RANGE,1989,21.8,25.54,23.62,30.73,35.17,22.34,23.55,24.09,29.23,24.38,21.64,20.54,46.41
T2M_RANGE,1990,22.66,22.4,31.81,27.0,27.97,27.4,21.32,22.95,27.48,27.69,22.59,30.36,50.16
T2M_RANGE,1991,24.51,26.3,27.44,28.77,26.23,26.0,23.3,26.87,29.34,23.75,24.06,27.29,48.77
T2M_RANGE,1992,23.87,25.48,28.86,28.29,29.89,20.76,21.73,26.1,25.48,25.49,21.93,20.33,45.83
T2M_RANGE,1993,23.18,24.63,27.43,27.18,30.68,26.12,22.37,21.95,22.56,29.81,29.22,22.45,46.8
T2M_RANGE,1994,24.93,27.96,26.09,36.62,22.87,25.77,22.98,23.8,30.52,26.58,19.98,30.45,49.09
T2M_RANGE,1995,21.49,22.5,28.92,24.83,25.09,24.54,25.24,24.06,24.74,28.95,30.25,18.76,47.7
T2M_RANGE,1996,27.59,26.5,23.42,30.82,26.22,27.36,22.81,28.84,29.13,26.96,29.28,24.85,49.56
T2M_RANGE,1997,23.6,31.41,24.02,26.09,28.99,24.68,25.66,28.7,24.63,24.02,23.04,22.55,48.02
T2M_RANGE,1998,20.6,28.82,29.86,29.59,27.2,22.7,26.03,23.68,23.09,27.13,19.72,23.48,48.81
T2M_RANGE,1999,25.89,27.3,30.66,28.81,25.91,26.04,25.75,21.71,26.03,20.36,28.73,23.68,47.08
T2M_RANGE,2000,24.69,26.57,29.43,26.23,23.15,24.6,23.77,21.78,22.21,23.3,26.71,24.77,45.09
T2M_RANGE,2001,27.89,26.04,27.12,26.38,20.48,25.55,28.33,23.91,27.2,26.87,24.83,19.62,49.32
T2M_RANGE,2002,25.65,26.7,28.52,27.45,24.47,24.66,23.0,23.59,23.29,20.81,24.4,25.2,43.95
T2M_RANGE,2003,24.13,23.66,31.88,28.25,33.17,23.02,24.65,25.45,28.68,25.23,30.1,29.21,49.55
T2M_RANGE,2004,23.44,27.35,29.14,26.97,25.25,24.06,23.98,27.7,25.65,27.88,23.98,23.35,45.75
T2M_RANGE,2005,21.05,26.41,26.3,35.4,23.47,27.76,21.56,21.64,23.6,25.86,24.91,30.3,49.8
T2M_RANGE,2006,27.17,25.16,25.99,27.78,21.93,26.41,23.11,24.51,22.41,19.59,29.88,23.89,47.15
T2M_RANGE,2007,23.52,23.16,29.43,29.24,24.96,22.18,25.2,23.96,26.73,24.03,24.8,27.46,47.28
T2M_RANGE,2008,24.08,34.64,29.5,26.98,23.34,24.11,22.76,22.78,25.8,24.84,28.91,26.1,50.58
T2M_RANGE,2009,24.52,30.26,24.92,28.48,29.52,22.88,24.93,21.18,25.05,26.16,25.17,17.07,46.05
T2M_RANGE,2010,24.74,29.02,29.68,24.28,24.98,26.05,25.97,23.02,27.8,25.73,25.88,24.33,47.17
T2M_RANGE,2011,23.85,21.02,27.28,28.09,23.57,24.29,25.54,25.75,22.4,27.33,23.02,24.31,46.14
T2M_RANGE,2012,24.41,28.41,33.45,21.3,22.6,22.19,24.05,22.31,24.33,23.42,24.53,26.84,49.71
T2M_RANGE,2013,25.73,25.23,27.16,24.22,25.02,26.59,23.19,24.52,22.76,28.63,20.27,29.18,48.81
T2M_RANGE,2014,26.08,25.97,26.8,30.15,24.74,21.04,26.99,25.27,22.41,28.52,23.62,21.34,47.75
T2M_RANGE,2015,26.21,30.9,30.1,27.41,21.8,24.24,22.04,23.66,25.87,23.77,23.65,30.92,45.95
T2M_RANGE,2016,22.91,32.2,23.77,30.24,24.38,24.96,23.4,22.02,20.4,24.05,30.93,26.65,46.23
T2M_RANGE,2017,27.58,25.51,28.94,35.27,25.83,27.6,23.81,22.82,23.12,24.25,26.82,27.84,49.1
T2M_RANGE,2018,24.15,28.77,28.39,30.48,26.02,23.9,25.61,26.55,26.32,23.73,23.95,20.89,45.09
T2M_RANGE,2019,25.02,24.24,27.37,25.82,24.14,26.84,22.84,26.93,23.39,23.99,26.7,20.56,47.0
T2M_RANGE,2020,20.94,27.03,26.67,25.72,23.85,23.39,20.54,26.35,25.53,27.88,25.3,28.35,46.91
T2M_RANGE,2021,28.5,24.91,27.8,25.74,25.17,26.6,22.52,21.59,22.49,27.55,26.6,25.46,48.6
WS10M_MAX,1981,14.79,13.62,15.8,18.25,14.95,12.85,13.66,12.36,10.38,9.47,9.83,10.45,18.25
WS10M_MAX,1982,17.68,16.45,14.42,10.4,12.24,12.6,12.32,12.32,12.24,8.91,9.45,12.43,17.68
WS10M_MAX,1983,15.89,17.16,16.98,11.36,13.88,12.28,15.23,13.42,11.27,9.23,9.79,9.91,17.16
WS10M_MAX,1984,17.1,10.95,13.6,11.47,11.8,14.41,10.85,12.06,11.39,10.09,8.3,9.87,17.1
WS10M_MAX,1985,13.74,13.89,12.89,9.54,11.55,12.54,11.66,13.06,11.0,10.06,7.58,12.24,13.89
WS10M_MAX,1986,14.31,12.66,14.09,13.11,11.52,11.84,12.77,12.04,11.2,10.17,9.06,15.46,15.46
WS10M_MAX,1987,10.95,11.58,14.66,12.66,13.35,12.23,13.24,11.81,11.3,11.48,8.83,12.12,14.66
WS10M_MAX,1988,18.52,14.17,16.23,9.66,10.23,12.52,14.91,14.13,13.94,10.09,9.49,17.8,18.52
WS10M_MAX,1989,16.28,18.49,16.93,12.59,11.26,14.79,14.92,12.41,9.54,10.12,7.34,13.12,18.49
WS10M_MAX,1990,13.3,13.98,10.95,11.05,13.89,11.62,12.64,12.59,9.59,9.8,8.59,12.68,13.98
WS10M_MAX,1991,16.0,12.75,17.98,10.18,14.22,13.82,13.29,12.2,11.69,12.08,8.37,13.92,17.98
WS10M_MAX,1992,17.13,18.06,17.52,18.4,11.91,10.73,13.76,12.18,11.48,8.95,11.24,15.52,18.4
WS10M_MAX,1993,16.3,17.53,13.29,11.76,10.47,11.25,12.12,11.73,10.58,10.69,12.05,10.98,17.53
WS10M_MAX,1994,12.37,13.01,14.99,10.48,10.48,11.38,12.07,11.3,10.98,11.27,14.27,18.8,18.8
WS10M_MAX,1995,13.34,13.79,12.66,10.56,10.12,10.95,12.77,13.11,11.65,11.73,12.05,14.72,14.72
WS10M_MAX,1996,10.64,17.11,15.3,11.13,9.22,10.75,14.2,15.0,12.89,11.51,10.48,10.16,17.11
WS10M_MAX,1997,17.44,15.39,18.93,16.33,10.31,12.37,11.41,10.78,11.21,10.27,9.21,13.52,18.93
WS10M_MAX,1998,17.42,16.63,14.7,20.3,10.3,12.57,12.96,13.88,10.66,11.5,9.18,9.41,20.3
WS10M_MAX,1999,14.89,20.54,14.41,13.93,15.0,15.13,12.27,11.39,10.91,10.8,13.62,11.18,20.54
WS10M_MAX,2000,14.16,14.21,13.4,9.47,9.96,13.23,11.41,12.05,9.73,10.64,9.84,12.12,14.21
WS10M_MAX,2001,10.03,14.28,17.27,10.34,10.85,12.09,15.09,13.23,9.31,11.03,13.23,11.13,17.27
WS10M_MAX,2002,14.03,13.72,14.24,18.2,10.09,12.62,13.64,14.4,11.5,9.25,9.5,15.56,18.2
WS10M_MAX,2003,13.76,14.44,15.49,14.05,10.15,11.25,13.87,11.47,11.25,10.45,12.32,11.66,15.49
WS10M_MAX,2004,16.35,16.08,16.58,13.26,14.09,13.52,12.34,12.98,13.73,11.24,15.02,16.34,16.58
WS10M_MAX,2005,16.49,15.65,15.98,9.84,16.36,13.49,12.51,12.98,10.59,11.82,12.46,10.68,16.49
WS10M_MAX,2006,19.34,12.73,12.92,12.21,10.53,11.16,12.83,10.16,9.61,8.96,12.96,14.19,19.34
WS10M_MAX,2007,16.61,13.46,15.55,13.72,11.21,13.92,13.3,12.16,11.95,9.73,9.16,14.45,16.61
WS10M_MAX,2008,14.61,19.41,12.45,10.43,10.06,11.84,13.08,12.53,10.64,9.2,11.7,12.12,19.41
WS10M_MAX,2009,12.91,15.53,18.72,12.98,15.01,15.0,11.78,11.86,12.53,11.12,11.16,11.25,18.72
WS10M_MAX,2010,12.96,18.71,13.64,9.65,10.34,13.05,12.99,11.5,11.66,11.87,8.64,9.89,18.71
WS10M_MAX,2011,13.63,16.47,15.77,12.21,12.73,12.77,13.42,10.71,10.59,10.83,13.05,11.05,16.47
WS10M_MAX,2012,16.23,19.88,16.07,10.66,15.39,15.46,13.05,12.77,9.74,9.17,16.12,12.12,19.88
WS10M_MAX,2013,16.88,15.4,13.84,12.95,9.99,11.95,13.4,10.98,9.53,9.49,11.37,11.16,16.88
WS10M_MAX,2014,11.23,12.92,17.34,14.19,12.73,12.18,12.23,13.48,10.65,10.67,11.8,10.22,17.34
WS10M_MAX,2015,14.88,20.47,15.57,11.72,11.05,13.69,13.54,13.17,11.3,9.84,13.13,12.59,20.47
WS10M_MAX,2016,13.01,11.12,15.88,13.4,11.66,10.82,13.34,11.84,12.76,11.11,9.23,11.96,15.88
WS10M_MAX,2017,15.51,18.05,15.37,10.49,11.37,12.75,12.66,11.91,9.68,8.1,9.05,12.44,18.05
WS10M_MAX,2018,11.7,14.39,13.88,12.33,12.01,13.34,11.64,13.76,12.29,9.16,12.12,12.23,14.39
WS10M_MAX,2019,15.27,18.8,16.08,16.34,13.16,13.01,12.52,16.87,10.64,10.45,8.57,12.61,18.8
WS10M_MAX,2020,15.21,16.88,18.04,12.86,12.26,12.26,12.6,12.88,10.34,9.7,9.68,11.91,18.04
WS10M_MAX,2021,13.57,10.15,21.7,12.2,10.7,14.24,11.9,13.05,10.11,10.18,9.23,12.36,21.7
WS10M_MIN,1981,0.23,0.06,0.21,0.4,0.49,0.34,0.58,1.88,0.16,0.3,0.26,0.27,0.06
WS10M_MIN,1982,0.06,0.32,0.07,0.12,0.74,0.52,0.23,1.54,0.47,0.22,0.19,0.09,0.06
WS10M_MIN,1983,0.08,0.16,0.09,0.05,0.3,0.67,0.37,0.17,0.28,0.16,0.09,0.08,0.05
WS10M_MIN,1984,0.23,0.26,0.05,0.45,0.21,0.21,2.35,0.32,0.92,0.21,0.04,0.07,0.04
WS10M_MIN,1985,0.05,0.11,0.12,0.21,0.22,0.44,0.59,1.58,0.23,0.27,0.18,0.11,0.05
WS10M_MIN,1986,0.08,0.17,0.02,0.09,0.12,0.25,1.45,0.48,0.91,0.23,0.12,0.27,0.02
WS10M_MIN,1987,0.21,0.09,0.3,0.1,0.17,0.15,0.52,0.31,0.62,0.2,0.16,0.04,0.04
WS10M_MIN,1988,0.05,0.31,0.42,0.01,0.05,0.48,0.16,0.35,0.33,0.11,0.06,0.21,0.01
WS10M_MIN,1989,0.28,0.08,0.05,0.17,0.21,0.9,0.57,0.73,0.2,0.1,0.11,0.11,0.05
WS10M_MIN,1990,0.52,0.19,0.12,0.01,0.52,0.36,0.34,0.52,0.18,0.17,0.08,0.3,0.01
WS10M_MIN,1991,0.25,0.29,0.19,0.15,0.16,0.28,0.39,0.16,0.33,0.09,0.12,0.16,0.09
WS10M_MIN,1992,0.08,0.15,0.34,0.37,0.22,0.31,0.56,0.53,0.11,0.15,0.09,0.19,0.08
WS10M_MIN,1993,0.06,0.09,0.16,0.06,0.22,0.31,0.34,2.1,0.22,0.17,0.11,0.05,0.05
WS10M_MIN,1994,0.1,0.22,0.19,0.23,0.21,0.73,0.38,0.35,0.23,0.12,0.16,0.2,0.1
WS10M_MIN,1995,0.18,0.21,0.16,0.16,0.32,0.23,0.68,0.34,0.23,0.36,0.1,0.21,0.1
WS10M_MIN,1996,0.12,0.09,0.2,0.03,0.27,0.22,0.23,0.91,0.11,0.22,0.28,0.41,0.03
WS10M_MIN,1997,0.2,0.27,0.22,0.15,0.31,0.33,0.18,0.24,0.23,0.1,0.16,0.27,0.1
WS10M_MIN,1998,0.39,0.14,0.16,0.28,0.25,0.48,0.24,1.23,0.22,0.13,0.24,0.14,0.13
WS10M_MIN,1999,0.04,0.23,0.14,0.05,0.31,0.2,0.31,0.72,0.13,0.21,0.19,0.09,0.04
WS10M_MIN,2000,0.16,0.19,0.28,0.17,0.28,0.16,3.08,0.38,0.16,0.17,0.07,0.12,0.07
WS10M_MIN,2001,0.07,0.22,0.26,0.06,0.19,0.22,0.25,1.06,0.23,0.23,0.32,0.11,0.06
WS10M_MIN,2002,0.36,0.28,0.24,0.22,0.55,0.04,0.26,0.34,0.49,0.09,0.25,0.38,0.04
WS10M_MIN,2003,0.05,0.16,0.43,0.43,0.69,0.14,0.48,0.02,0.54,0.12,0.41,0.25,0.02
WS10M_MIN,2004,0.1,0.21,0.12,0.5,0.23,1.19,0.55,0.3,0.21,0.27,0.18,0.27,0.1
WS10M_MIN,2005,0.08,0.08,0.03,0.09,0.12,0.4,0.05,0.43,0.14,0.3,0.11,0.07,0.03
WS10M_MIN,2006,0.24,0.14,0.08,0.09,0.26,0.69,0.71,0.91,0.42,0.27,0.1,0.13,0.08
WS10M_MIN,2007,0.14,0.09,0.31,0.17,0.2,0.37,0.34,1.68,0.38,0.08,0.06,0.35,0.06
WS10M_MIN,2008,0.23,0.48,0.25,0.34,0.17,0.39,0.27,1.1,0.06,0.19,0.04,0.09,0.04
WS10M_MIN,2009,0.09,0.2,0.2,0.05,0.47,1.72,0.45,0.65,0.45,0.12,0.04,0.02,0.02
WS10M_MIN,2010,0.12,0.19,0.1,0.06,0.08,0.48,0.53,0.73,0.64,0.62,0.12,0.27,0.06
WS10M_MIN,2011,0.13,0.41,0.29,0.16,0.07,0.52,0.34,0.7,0.63,0.5,0.23,0.12,0.07
WS10M_MIN,2012,0.21,0.24,0.2,0.08,0.1,0.51,0.41,0.34,0.28,0.05,0.01,0.1,0.01
WS10M_MIN,2013,0.12,0.1,0.16,0.23,0.25,0.2,0.46,0.28,0.28,0.12,0.22,0.42,0.1
WS10M_MIN,2014,0.27,0.42,0.32,0.28,0.08,0.51,0.27,0.46,0.25,0.23,0.4,0.18,0.08
WS10M_MIN,2015,0.03,0.11,0.16,0.16,0.3,0.29,0.48,0.35,0.91,0.08,0.15,0.16,0.03
WS10M_MIN,2016,0.27,0.14,0.05,0.16,0.18,0.1,0.37,2.08,0.08,0.19,0.15,0.07,0.05
WS10M_MIN,2017,0.27,0.2,0.22,0.11,0.03,0.2,0.54,0.88,0.52,0.06,0.05,0.09,0.03
WS10M_MIN,2018,0.15,0.28,0.12,0.18,0.2,0.19,0.34,1.12,0.36,0.13,0.21,0.14,0.12
WS10M_MIN,2019,0.09,0.12,0.16,0.34,0.2,0.34,0.22,0.47,0.45,0.09,0.16,0.06,0.06
WS10M_MIN,2020,0.07,0.3,0.25,0.23,0.41,0.27,0.34,0.41,0.9,0.39,0.22,0.21,0.07
WS10M_MIN,2021,0.3,0.09,0.09,0.21,0.4,0.15,0.66,0.73,0.18,0.34,0.12,0.1,0.09
WS50M_MAX,1981,17.59,15.48,18.32,20.49,17.09,15.58,15.6,14.44,13.7,11.01,12.12,12.86,20.49
WS50M_MAX,1982,21.05,19.98,17.11,12.29,15.1,14.63,14.05,14.8,14.13,10.52,11.65,14.67,21.05
WS50M_MAX,1983,19.16,20.42,20.49,12.69,16.28,14.12,17.78,15.41,13.19,11.68,10.7,12.39,20.49
WS50M_MAX,1984,19.79,13.64,15.88,12.77,12.93,17.02,14.33,13.93,13.38,11.85,10.4,13.34,19.79
WS50M_MAX,1985,16.85,16.01,15.3,11.34,13.38,14.51,14.84,15.1,13.66,11.24,9.09,14.27,16.85
WS50M_MAX,1986,17.88,14.59,16.45,15.74,13.09,14.3,14.73,14.3,13.02,11.55,10.23,18.8,18.8
WS50M_MAX,1987,12.38,13.49,17.23,15.73,15.55,14.58,16.12,13.6,12.7,12.91,11.44,14.25,17.23
WS50M_MAX,1988,21.99,17.84,18.92,10.91,12.26,14.73,17.31,16.37,16.03,11.88,11.8,20.84,21.99
WS50M_MAX,1989,18.96,21.7,19.61,14.4,12.81,17.18,17.38,14.18,11.47,12.02,9.44,16.21,21.7
WS50M_MAX,1990,15.27,16.26,13.72,12.14,16.48,13.58,14.7,14.34,12.71,11.52,11.01,15.38,16.48
WS50M_MAX,1991,19.45,15.55,21.41,11.2,16.02,15.96,15.41,15.22,13.4,13.91,9.28,16.12,21.41
WS50M_MAX,1992,20.09,21.74,20.14,22.04,13.44,12.7,15.82,13.85,13.3,10.8,12.68,18.27,22.04
WS50M_MAX,1993,19.91,21.05,16.3,14.95,12.02,13.23,14.21,13.73,12.71,12.02,14.21,12.16,21.05
WS50M_MAX,1994,15.19,16.46,18.7,12.3,12.94,14.2,14.26,12.76,12.71,12.97,16.2,23.05,23.05
WS50M_MAX,1995,16.03,17.09,15.75,12.56,11.73,12.58,15.32,15.17,13.84,13.22,13.27,17.18,17.18
WS50M_MAX,1996,11.81,21.0,18.31,12.89,11.2,13.12,16.45,18.11,14.97,13.23,11.8,11.43,21.0
WS50M_MAX,1997,20.65,17.99,22.67,19.45,12.13,14.21,13.02,13.46,13.15,11.65,10.51,15.95,22.67
WS50M_MAX,1998,21.23,20.11,17.68,24.16,12.41,14.51,15.14,16.03,12.73,13.75,10.79,12.12,24.16
WS50M_MAX,1999,17.45,24.45,16.95,16.06,17.68,17.72,14.13,13.17,12.99,12.16,15.9,13.55,24.45
WS50M_MAX,2000,16.85,17.88,17.14,11.1,11.92,15.34,13.33,13.84,12.66,12.28,11.3,14.16,17.88
WS50M_MAX,2001,12.31,17.88,19.95,11.78,12.47,13.77,17.45,15.45,11.88,13.09,15.11,12.95,19.95
WS50M_MAX,2002,17.01,15.52,17.02,21.5,12.62,15.16,15.73,16.59,13.89,11.0,10.59,18.07,21.5
WS50M_MAX,2003,16.74,17.15,18.02,16.81,11.99,13.98,16.14,13.45,13.08,11.7,14.06,13.91,18.02
WS50M_MAX,2004,19.32,18.94,19.27,16.85,15.9,15.77,14.25,15.12,15.93,12.98,17.12,19.02,19.32
WS50M_MAX,2005,19.27,18.23,19.42,11.35,19.34,15.43,14.41,14.77,13.38,13.7,14.09,12.74,19.42
WS50M_MAX,2006,23.06,14.8,14.93,14.33,12.81,13.71,14.83,13.49,13.27,12.34,14.9,16.16,23.06
WS50M_MAX,2007,19.48,16.61,18.23,16.02,13.03,16.12,15.82,14.61,13.6,12.38,10.27,16.62,19.48
WS50M_MAX,2008,18.06,22.94,15.7,13.29,12.56,14.12,15.51,14.61,12.88,11.31,13.26,13.98,22.94
WS50M_MAX,2009,15.23,19.2,22.22,15.45,18.52,17.62,14.04,13.96,14.71,12.69,14.07,13.16,22.22
WS50M_MAX,2010,14.81,22.1,16.7,11.09,12.76,15.18,15.03,13.76,13.13,13.88,10.0,11.68,22.1
WS50M_MAX,2011,15.71,19.23,18.68,15.56,14.7,15.25,15.57,12.3,13.39,11.95,14.8,12.5,19.23
WS50M_MAX,2012,18.99,23.64,18.77,12.67,19.17,17.92,15.38,14.72,11.84,10.58,18.62,13.88,23.64
WS50M_MAX,2013,20.09,18.31,16.23,15.91,12.73,13.8,15.38,13.56,11.02,10.94,12.78,12.95,20.09
WS50M_MAX,2014,13.08,14.57,20.02,16.32,14.89,14.43,14.62,15.57,12.73,11.93,15.05,11.43,20.02
WS50M_MAX,2015,17.56,24.67,18.01,12.64,13.09,16.01,15.77,15.25,13.8,11.38,15.16,14.48,24.67
WS50M_MAX,2016,15.55,13.83,19.26,15.35,13.5,13.6,15.57,13.77,14.51,12.84,11.52,13.6,19.26
WS50M_MAX,2017,18.81,21.44,18.27,12.0,13.92,14.82,14.73,13.75,12.62,10.33,11.54,14.3,21.44
WS50M_MAX,2018,14.95,17.01,16.16,14.93,13.9,15.6,13.55,16.0,14.26,11.6,14.23,14.41,17.01
