-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2021 
Location: Latitude  -25.0   Longitude 15.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 336.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
TS                    MERRA-2 Earth Skin Temperature (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_RANGE             MERRA-2 Temperature at 2 Meters Range (C) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS50M_MAX             MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN             MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS10M_RANGE           MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M_RANGE           MERRA-2 Wind Speed at 50 Meters Range (m/s) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
T2M_MIN,1989,13.38,13.19,13.1,11.64,9.11,5.76,4.59,6.79,6.16,9.23,10.58,11.36,4.59
T2M_MIN,1990,13.61,13.38,13.62,10.34,11.28,6.46,6.33,9.83,6.62,8.79,11.0,12.73,6.33
T2M_MIN,1991,13.19,14.43,12.94,14.76,9.58,7.05,5.99,5.24,8.23,8.26,11.69,15.8,5.24
T2M_MIN,1992,14.92,14.0,12.21,11.72,9.9,7.18,8.44,5.96,8.19,9.36,11.7,12.41,5.96
T2M_MIN,1993,14.55,13.01,16.07,10.21,8.87,8.73,8.36,6.78,11.65,12.97,11.65,11.63,6.78
T2M_MIN,1994,13.98,14.02,13.94,12.26,10.94,5.5,6.4,6.33,8.62,10.47,12.99,12.77,5.5
T2M_MIN,1995,13.97,14.0,12.33,9.79,9.75,8.83,6.6,5.82,8.23,8.33,11.71,12.4,5.82
T2M_MIN,1996,13.8,12.44,12.76,11.59,10.65,8.22,5.58,4.9,7.46,7.3,8.13,11.23,4.9
T2M_MIN,1997,12.34,13.19,12.97,11.22,9.2,6.08,6.45,8.62,8.82,11.65,10.09,10.41,6.08
T2M_MIN,1998,13.39,14.12,12.72,12.56,11.51,9.3,6.86,6.69,7.66,8.89,10.58,13.0,6.69
T2M_MIN,1999,12.81,15.3,16.33,9.53,9.12,8.44,6.2,6.89,5.64,10.28,11.18,13.69,5.64
T2M_MIN,2000,14.72,15.11,11.66,11.6,8.69,8.56,6.56,8.69,6.6,9.73,10.12,12.48,6.56
T2M_MIN,2001,13.62,13.26,12.77,11.96,10.64,7.0,5.64,6.05,7.07,9.3,9.89,11.43,5.64
T2M_MIN,2002,12.44,12.23,15.33,12.19,8.68,4.76,6.68,5.56,7.17,8.51,10.91,12.5,4.76
T2M_MIN,2003,13.96,14.19,12.11,11.33,9.15,10.0,9.19,4.09,7.79,10.46,11.6,12.44,4.09
T2M_MIN,2004,13.13,14.26,12.25,11.29,14.08,8.47,6.23,5.51,8.33,8.71,12.43,13.21,5.51
T2M_MIN,2005,15.23,14.93,13.37,9.55,9.65,8.05,10.3,6.3,7.71,8.94,9.81,11.77,6.3
T2M_MIN,2006,14.86,16.85,12.56,9.0,6.94,7.98,6.45,5.23,8.53,6.99,10.05,12.52,5.23
T2M_MIN,2007,13.67,12.99,13.6,10.52,7.93,6.76,7.04,6.33,8.14,8.04,11.21,11.6,6.33
T2M_MIN,2008,12.85,15.42,15.76,13.81,9.21,7.41,5.76,6.57,8.01,8.1,10.39,12.42,5.76
T2M_MIN,2009,13.07,15.3,11.37,11.73,8.64,8.78,6.09,6.9,7.77,10.17,10.59,11.98,6.09
T2M_MIN,2010,13.83,12.99,12.64,10.87,9.27,6.44,5.61,7.03,9.39,7.7,11.01,12.19,5.61
T2M_MIN,2011,14.29,15.73,17.2,9.59,7.46,4.62,4.54,5.94,8.58,8.04,9.71,10.74,4.54
T2M_MIN,2012,13.01,13.01,11.98,10.79,10.21,7.57,4.95,5.13,7.42,9.25,11.95,12.84,4.95
T2M_MIN,2013,11.77,14.04,12.7,9.94,10.27,8.62,6.85,4.22,5.04,10.21,10.6,13.3,4.22
T2M_MIN,2014,12.52,14.05,12.25,11.48,9.38,7.94,4.2,6.68,7.82,8.49,9.8,11.62,4.2
T2M_MIN,2015,13.48,13.01,13.18,10.47,10.45,7.01,5.3,8.33,9.07,8.83,10.69,12.73,5.3
T2M_MIN,2016,15.12,13.8,11.61,10.72,10.85,8.9,5.34,7.25,8.47,10.24,10.26,13.16,5.34
T2M_MIN,2017,12.38,12.12,14.15,12.03,11.48,7.46,6.33,8.12,8.87,8.26,11.43,11.33,6.33
T2M_MIN,2018,13.64,12.59,12.09,11.6,8.24,8.36,7.96,6.05,5.66,10.02,11.19,11.67,5.66
T2M_MIN,2019,12.91,13.87,12.7,10.8,11.94,8.19,8.12,7.38,9.2,10.48,10.91,13.14,7.38
T2M_MIN,2020,13.76,14.44,12.95,12.58,9.49,7.81,6.69,5.94,6.8,6.59,10.78,11.28,5.94
T2M_MIN,2021,14.5,12.89,12.89,11.93,12.17,9.07,6.96,4.94,7.12,9.22,9.73,11.67,4.94
T2M_RANGE,1981,21.21,15.71,23.91,28.52,25.63,22.85,23.42,25.48,27.53,26.79,28.86,18.61,34.48
T2M_RANGE,1982,20.92,17.11,22.53,27.59,21.21,24.75,26.33,24.91,30.39,30.25,22.46,24.7,34.29
T2M_RANGE,1983,22.99,28.67,29.06,26.41,29.66,21.24,26.41,27.01,28.48,29.45,24.69,20.13,36.1
T2M_RANGE,1984,18.39,23.48,25.66,25.05,23.36,26.79,22.64,28.75,33.54,27.08,24.34,28.02,35.23
T2M_RANGE,1985,29.48,17.63,26.95,25.2,25.38,21.81,21.35,29.61,23.76,27.43,29.65,21.12,35.19
T2M_RANGE,1986,25.17,20.52,24.68,26.45,23.49,21.01,25.0,27.21,25.71,24.36,27.16,24.61,32.68
T2M_RANGE,1987,19.13,23.78,24.77,24.09,23.01,20.96,24.98,28.41,26.23,24.55,22.7,20.48,31.36
T2M_RANGE,1988,27.46,22.01,24.63,24.88,24.43,24.97,27.11,26.0,28.42,26.73,28.01,19.12,36.01
T2M_RANGE,1989,21.01,19.4,24.48,22.81,23.4,25.27,25.49,25.17,31.31,27.16,26.27,27.45,34.21
T2M_RANGE,1990,23.57,23.24,23.82,23.59,23.4,25.25,26.11,25.55,31.32,29.77,28.23,21.63,32.91
T2M_RANGE,1991,22.9,21.23,23.53,20.97,24.79,22.34,24.92,28.43,29.78,25.99,26.77,23.52,34.08
T2M_RANGE,1992,26.05,23.88,22.12,26.13,25.0,25.7,23.18,27.91,29.1,30.87,29.3,28.56,35.05
T2M_RANGE,1993,26.63,25.79,21.66,26.38,26.67,23.04,23.45,26.28,28.03,27.13,26.31,26.17,34.4
T2M_RANGE,1994,20.1,24.52,22.41,25.05,22.86,25.9,24.84,28.45,28.73,28.78,26.1,25.22,33.75
T2M_RANGE,1995,26.66,25.09,27.56,29.17,24.55,22.34,24.02,27.88,29.39,28.12,26.95,20.05,34.81
T2M_RANGE,1996,24.83,26.67,26.88,25.82,20.95,24.34,23.14,26.73,24.49,31.78,28.09,25.45,34.74
T2M_RANGE,1997,20.29,25.1,24.03,24.38,24.91,25.14,23.3,27.9,33.31,26.07,26.98,30.35,36.05
T2M_RANGE,1998,25.01,18.28,23.45,25.04,21.72,24.23,25.89,26.38,30.63,27.59,27.5,21.42,31.7
T2M_RANGE,1999,26.41,23.8,23.77,31.82,24.86,24.3,25.63,28.91,30.66,26.03,25.67,24.46,35.71
T2M_RANGE,2000,21.09,19.38,26.58,24.09,25.51,22.79,25.52,27.02,29.8,26.09,25.77,24.43,31.68
T2M_RANGE,2001,22.95,22.89,24.49,22.35,23.82,24.43,24.77,25.88,27.44,29.84,24.47,20.8,33.51
T2M_RANGE,2002,21.05,26.56,23.99,25.13,25.72,26.0,22.7,27.0,30.18,26.62,27.32,25.63,34.55
T2M_RANGE,2003,17.52,20.52,23.77,25.79,24.02,22.73,22.71,28.09,23.93,26.16,29.88,27.57,37.39
T2M_RANGE,2004,19.59,22.09,24.38,26.61,21.23,23.21,23.98,28.69,26.64,30.84,25.16,19.41,34.03
T2M_RANGE,2005,22.21,28.06,25.88,25.93,24.69,24.09,23.25,22.71,27.67,25.15,27.78,24.82,36.69
T2M_RANGE,2006,22.64,19.76,24.94,26.88,26.92,23.88,23.8,27.03,28.62,31.72,29.55,24.09,34.38
T2M_RANGE,2007,21.95,24.79,24.17,27.6,26.83,24.89,25.52,24.57,29.43,30.89,25.87,19.54,32.6
T2M_RANGE,2008,23.3,20.99,22.43,22.02,24.77,23.79,24.6,25.09,27.91,26.88,29.41,26.55,34.05
T2M_RANGE,2009,17.06,21.31,26.44,26.78,23.81,20.95,24.66,27.66,26.36,28.23,23.2,19.38,32.41
T2M_RANGE,2010,20.13,24.92,27.09,23.73,23.86,24.81,26.19,25.16,28.32,29.81,25.86,17.5,34.12
T2M_RANGE,2011,18.7,22.2,18.83,25.52,24.84,24.72,25.95,26.45,28.14,28.35,25.19,20.45,33.4
T2M_RANGE,2012,19.6,21.58,25.49,24.35,25.14,24.95,25.43,24.43,27.92,25.84,26.68,18.14,33.68
T2M_RANGE,2013,20.69,27.21,27.47,26.45,22.97,22.52,24.87,26.47,31.05,26.27,27.16,22.61,37.03
T2M_RANGE,2014,22.73,23.31,23.73,23.98,25.54,23.68,27.78,26.24,28.16,25.22,27.66,17.56,33.27
T2M_RANGE,2015,25.32,16.84,25.87,24.42,24.17,22.08,27.2,24.66,28.23,26.67,23.98,25.06,33.75
T2M_RANGE,2016,25.13,19.77,25.48,26.59,24.79,23.98,25.75,28.37,26.84,29.84,26.62,24.1,34.91
T2M_RANGE,2017,17.11,25.32,25.71,23.85,22.93,24.23,25.04,22.55,28.16,26.47,24.24,23.95,33.54
T2M_RANGE,2018,19.84,20.7,19.55,21.26,27.52,25.26,22.89,27.3,33.49,29.68,27.63,26.09,34.04
T2M_RANGE,2019,21.59,24.3,25.69,23.75,23.24,24.8,25.15,28.77,29.44,29.13,26.56,25.12,32.23
T2M_RANGE,2020,23.07,22.23,24.66,21.86,27.45,23.97,26.4,26.83,30.03,34.52,24.46,22.82,35.16
T2M_RANGE,2021,19.51,20.7,24.09,26.52,22.33,21.67,24.36,26.29,25.12,30.04,24.36,18.22,34.32
WS10M_MAX,1981,11.03,9.89,9.36,10.18,9.76,11.49,11.72,11.02,14.27,10.62,11.8,11.54,14.27
WS10M_MAX,1982,10.8,9.59,8.86,10.71,10.15,10.63,11.17,11.49,9.88,11.2,10.97,12.57,12.57
WS10M_MAX,1983,11.98,11.56,12.1,9.06,13.64,8.04,11.81,13.78,10.51,10.59,10.91,11.0,13.78
WS10M_MAX,1984,10.54,10.66,11.08,9.84,12.41,13.79,10.7,10.38,9.12,9.57,10.67,12.38,13.79
WS10M_MAX,1985,11.74,10.12,11.26,10.77,11.7,10.77,11.98,12.48,10.38,12.35,10.52,11.1,12.48
WS10M_MAX,1986,10.56,9.51,12.27,8.82,7.99,10.0,9.93,10.56,11.24,12.5,11.38,12.05,12.5
WS10M_MAX,1987,11.49,11.05,9.91,7.84,10.02,12.2,11.81,11.02,11.97,12.45,11.71,10.88,12.45
WS10M_MAX,1988,9.49,10.66,10.85,10.52,10.06,12.3,9.95,12.83,10.73,11.29,10.71,10.53,12.83
WS10M_MAX,1989,10.01,9.06,14.37,9.99,9.74,11.21,14.54,10.82,12.62,12.41,10.9,11.48,14.54
WS10M_MAX,1990,12.41,9.52,8.84,9.24,10.97,11.16,11.07,12.49,15.12,11.24,12.36,10.93,15.12
WS10M_MAX,1991,11.09,9.75,7.95,10.23,10.47,11.26,12.1,10.4,10.61,9.88,12.9,10.85,12.9
WS10M_MAX,1992,10.05,10.04,11.0,10.64,11.31,13.41,10.51,13.62,11.71,10.96,11.27,12.02,13.62
WS10M_MAX,1993,10.73,10.15,11.48,10.66,10.33,11.76,10.85,12.64,11.47,10.27,11.08,11.02,12.64
WS10M_MAX,1994,10.19,9.09,9.48,12.62,12.2,12.55,12.56,15.54,12.0,10.47,12.24,11.74,15.54
WS10M_MAX,1995,9.85,8.77,10.89,10.28,11.49,11.45,11.62,10.38,11.16,11.54,12.18,10.05,12.18
WS10M_MAX,1996,9.36,10.49,9.75,9.58,9.9,10.66,14.28,10.21,11.81,12.23,11.23,13.05,14.28
WS10M_MAX,1997,9.83,10.1,10.01,11.88,14.57,10.25,13.05,9.87,9.82,11.94,12.18,13.48,14.57
WS10M_MAX,1998,12.59,9.66,11.78,9.28,10.4,10.26,9.62,12.12,12.95,12.45,11.77,9.95,12.95
WS10M_MAX,1999,11.96,10.66,11.84,10.27,8.83,12.2,9.62,12.16,11.22,10.3,10.79,9.7,12.2
WS10M_MAX,2000,11.48,12.46,10.26,11.22,10.27,10.87,11.91,11.54,13.57,12.24,12.44,10.52,13.57
WS10M_MAX,2001,11.89,10.99,8.37,8.47,10.23,9.79,12.4,10.35,12.24,11.63,10.1,10.88,12.4
WS10M_MAX,2002,11.79,10.76,10.41,8.39,10.81,11.11,13.52,11.35,9.93,10.05,12.44,9.12,13.52
WS10M_MAX,2003,10.09,9.45,12.24,8.84,10.93,11.45,11.3,14.1,10.16,13.42,12.11,11.66,14.1
WS10M_MAX,2004,10.75,10.56,9.88,10.88,11.84,12.54,12.36,10.66,11.7,12.09,11.48,10.22,12.54
WS10M_MAX,2005,9.77,8.66,13.26,9.85,11.27,10.66,10.8,10.72,11.55,13.03,12.48,9.46,13.26
WS10M_MAX,2006,8.14,7.88,10.22,10.02,10.85,11.62,10.26,12.69,11.79,11.57,11.09,11.14,12.69
WS10M_MAX,2007,9.84,10.69,11.1,8.85,12.77,9.86,13.09,13.77,11.21,14.16,11.8,10.56,14.16
WS10M_MAX,2008,10.56,9.32,11.59,13.01,7.73,9.45,9.57,12.11,11.98,12.44,10.48,12.07,13.01
WS10M_MAX,2009,9.63,8.21,8.82,9.64,9.12,11.11,12.45,10.48,13.07,9.81,12.68,11.52,13.07
WS10M_MAX,2010,9.09,9.62,9.02,8.28,9.81,13.3,11.08,15.51,11.02,11.7,10.37,8.88,15.51
WS10M_MAX,2011,8.8,7.46,7.84,10.02,10.29,11.79,14.98,11.47,10.62,11.1,13.12,10.65,14.98
WS10M_MAX,2012,11.16,9.09,9.98,9.41,9.79,11.62,13.7,11.59,11.06,14.23,10.59,9.34,14.23
WS10M_MAX,2013,10.68,9.36,8.85,10.95,13.04,14.34,12.66,10.74,10.69,12.77,10.29,9.64,14.34
WS10M_MAX,2014,9.53,10.09,10.35,11.91,9.52,12.8,11.66,11.97,11.66,11.78,10.97,11.88,12.8
WS10M_MAX,2015,9.71,9.89,8.91,8.2,9.39,10.81,11.56,12.27,11.0,10.9,12.95,10.71,12.95
WS10M_MAX,2016,10.31,9.6,9.36,9.5,10.55,9.7,10.41,11.44,11.05,10.55,10.42,10.09,11.44
WS10M_MAX,2017,10.67,8.83,9.2,9.05,12.16,10.26,10.73,12.62,10.49,10.72,12.23,9.55,12.62
WS10M_MAX,2018,10.46,8.8,8.55,8.16,9.8,9.91,14.48,13.32,11.98,12.75,13.16,12.02,14.48
WS10M_MAX,2019,10.22,8.63,10.42,9.82,10.62,11.02,11.48,12.17,13.08,13.14,11.19,12.05,13.14
WS10M_MAX,2020,10.68,9.92,9.06,8.53,10.05,13.02,12.58,14.47,11.52,11.16,11.11,9.98,14.47
WS10M_MAX,2021,8.46,8.66,8.1,10.78,10.71,12.29,11.13,11.52,10.84,12.87,12.27,10.01,12.87
WS10M_MIN,1981,0.16,0.12,0.16,0.13,0.3,0.12,0.04,0.16,0.05,0.2,0.23,0.11,0.04
WS10M_MIN,1982,0.15,0.04,0.06,0.04,0.14,0.17,0.45,0.1,0.04,0.16,0.31,0.22,0.04
WS10M_MIN,1983,0.02,0.09,0.11,0.07,0.22,0.19,0.33,0.35,0.23,0.2,0.2,0.05,0.02
WS10M_MIN,1984,0.1,0.16,0.09,0.14,0.18,0.53,0.36,0.16,0.16,0.09,0.32,0.21,0.09
WS10M_MIN,1985,0.14,0.05,0.13,0.12,0.08,0.45,0.18,0.29,0.02,0.06,0.18,0.15,0.02
WS10M_MIN,1986,0.12,0.09,0.15,0.25,0.04,0.23,0.38,0.16,0.22,0.15,0.04,0.2,0.04
WS10M_MIN,1987,0.12,0.1,0.22,0.23,0.35,0.2,0.12,0.13,0.3,0.22,0.17,0.09,0.09
WS10M_MIN,1988,0.16,0.18,0.25,0.33,0.15,0.2,0.05,0.1,0.18,0.13,0.08,0.08,0.05
WS10M_MIN,1989,0.1,0.09,0.16,0.27,0.13,0.1,0.37,0.36,0.09,0.15,0.09,0.1,0.09
WS10M_MIN,1990,0.25,0.07,0.11,0.13,0.26,0.05,0.23,0.14,0.28,0.45,0.06,0.15,0.05
WS10M_MIN,1991,0.09,0.21,0.17,0.23,0.42,0.16,0.03,0.51,0.12,0.07,0.12,0.1,0.03
WS10M_MIN,1992,0.12,0.22,0.38,0.24,0.08,0.2,0.3,0.22,0.12,0.02,0.33,0.16,0.02
WS10M_MIN,1993,0.2,0.11,0.05,0.14,0.18,0.23,0.39,0.25,0.35,0.06,0.07,0.05,0.05
WS10M_MIN,1994,0.4,0.24,0.16,0.16,0.34,0.1,0.27,0.26,0.22,0.16,0.12,0.07,0.07
WS10M_MIN,1995,0.2,0.14,0.1,0.21,0.16,0.49,0.45,0.12,0.2,0.32,0.09,0.15,0.09
WS10M_MIN,1996,0.21,0.08,0.05,0.18,0.2,0.25,0.02,0.12,0.2,0.23,0.15,0.02,0.02
WS10M_MIN,1997,0.15,0.37,0.06,0.24,0.08,0.13,0.15,0.05,0.13,0.13,0.07,0.37,0.05
WS10M_MIN,1998,0.07,0.26,0.11,0.16,1.05,0.03,0.16,0.13,0.26,0.3,0.24,0.18,0.03
WS10M_MIN,1999,0.06,0.27,0.1,0.43,0.02,0.1,0.29,0.4,0.17,0.23,0.24,0.23,0.02
WS10M_MIN,2000,0.12,0.14,0.27,0.32,0.35,0.24,0.2,0.36,0.16,0.14,0.08,0.25,0.08
WS10M_MIN,2001,0.08,0.09,0.05,0.27,0.14,0.28,0.28,0.09,0.16,0.23,0.1,0.15,0.05
WS10M_MIN,2002,0.09,0.05,0.16,0.18,0.12,0.06,0.27,0.28,0.03,0.3,0.1,0.14,0.03
WS10M_MIN,2003,0.15,0.14,0.14,0.43,0.3,0.4,0.14,0.11,0.05,0.12,0.2,0.1,0.05
WS10M_MIN,2004,0.15,0.3,0.32,0.06,0.18,0.23,0.23,0.24,0.18,0.22,0.3,0.13,0.06
WS10M_MIN,2005,0.11,0.08,0.06,0.09,0.03,0.3,0.23,0.06,0.12,0.07,0.09,0.06,0.03
WS10M_MIN,2006,0.2,0.2,0.21,0.09,0.3,0.21,0.43,0.34,0.43,0.17,0.15,0.09,0.09
WS10M_MIN,2007,0.16,0.07,0.11,0.15,0.55,0.21,0.21,0.04,0.17,0.03,0.2,0.12,0.03
WS10M_MIN,2008,0.12,0.14,0.19,0.12,0.28,0.29,0.34,0.45,0.2,0.19,0.05,0.24,0.05
WS10M_MIN,2009,0.12,0.2,0.2,0.04,0.08,0.28,0.38,0.11,0.36,0.43,0.27,0.16,0.04
WS10M_MIN,2010,0.08,0.05,0.08,0.18,0.36,0.39,0.14,0.23,0.17,0.14,0.07,0.16,0.05
WS10M_MIN,2011,0.14,0.13,0.09,0.27,0.3,0.28,0.3,0.27,0.14,0.19,0.26,0.3,0.09
WS10M_MIN,2012,0.05,0.25,0.17,0.08,0.28,0.11,0.1,0.08,0.21,0.23,0.13,0.04,0.04
WS10M_MIN,2013,0.28,0.13,0.02,0.25,0.13,0.34,0.14,0.22,0.23,0.21,0.16,0.24,0.02
WS10M_MIN,2014,0.12,0.06,0.23,0.27,0.02,0.23,0.21,0.19,0.3,0.15,0.13,0.03,0.02
WS10M_MIN,2015,0.02,0.25,0.05,0.14,0.22,0.21,0.16,0.1,0.14,0.1,0.04,0.18,0.02
WS10M_MIN,2016,0.14,0.05,0.05,0.19,0.38,0.13,0.13,0.29,0.27,0.14,0.23,0.2,0.05
WS10M_MIN,2017,0.24,0.05,0.16,0.3,0.34,0.36,0.2,0.3,0.02,0.28,0.2,0.2,0.02
WS10M_MIN,2018,0.08,0.21,0.09,0.23,0.12,0.48,0.05,0.12,0.31,0.09,0.22,0.09,0.05
WS10M_MIN,2019,0.04,0.05,0.18,0.23,0.12,0.06,0.2,0.13,0.23,0.16,0.14,0.17,0.04
WS10M_MIN,2020,0.09,0.23,0.05,0.2,0.45,0.2,0.71,0.06,0.33,0.25,0.18,0.23,0.05
WS10M_MIN,2021,0.14,0.13,0.24,0.06,0.22,0.09,0.28,0.04,0.28,0.11,0.05,0.2,0.04
WS50M_MAX,1981,12.84,11.83,11.82,13.56,12.66,14.03,14.5,14.01,18.17,12.76,13.82,14.09,18.17
WS50M_MAX,1982,13.08,11.41,10.61,12.97,13.02,13.77,14.74,14.94,13.46,13.39,13.51,15.13,15.13
WS50M_MAX,1983,14.52,13.7,14.27,12.35,16.91,12.23,14.73,16.95,12.79,13.91,12.93,13.06,16.95
WS50M_MAX,1984,12.7,12.81,13.79,13.63,15.39,16.82,13.68,13.59,11.92,11.1,12.98,15.4,16.82
WS50M_MAX,1985,14.2,11.55,13.19,13.12,14.68,13.96,15.94,15.52,13.33,14.3,12.62,13.22,15.94
WS50M_MAX,1986,12.86,11.6,15.46,12.02,11.14,13.3,13.39,14.04,13.5,14.89,13.59,14.31,15.46
WS50M_MAX,1987,13.53,12.68,12.07,10.07,13.27,15.47,16.2,14.34,15.7,15.67,14.02,13.25,16.2
WS50M_MAX,1988,11.34,12.38,13.09,12.5,12.92,15.29,13.03,16.12,13.88,13.61,13.64,12.71,16.12
WS50M_MAX,1989,11.9,10.88,17.18,13.59,12.46,14.02,17.62,13.54,15.59,14.62,13.31,13.77,17.62
WS50M_MAX,1990,15.08,11.27,10.34,11.08,14.73,13.88,13.73,15.46,19.4,13.02,14.66,13.04,19.4
WS50M_MAX,1991,12.85,11.63,9.7,13.33,13.27,13.76,15.05,13.48,12.73,11.82,16.23,12.97,16.23
WS50M_MAX,1992,12.21,12.09,13.13,12.53,14.54,17.0,13.31,16.81,14.62,13.72,13.93,14.84,17.0
WS50M_MAX,1993,12.71,12.34,14.09,12.29,13.11,14.61,14.16,16.38,14.65,12.13,13.13,12.98,16.38
WS50M_MAX,1994,12.03,11.17,11.09,16.41,15.16,15.01,16.17,19.43,14.34,12.66,14.75,14.34,19.43
WS50M_MAX,1995,11.62,10.94,14.2,13.64,15.32,14.45,14.39,13.59,14.11,13.87,14.52,11.65,15.32
WS50M_MAX,1996,11.2,12.78,13.37,13.35,12.46,13.84,17.67,13.15,14.31,14.91,13.3,15.5,17.67
WS50M_MAX,1997,11.79,11.79,12.17,15.67,18.2,13.69,16.28,13.3,14.09,14.46,14.66,16.17,18.2
WS50M_MAX,1998,14.91,11.62,13.88,12.54,13.66,13.34,13.47,15.27,15.3,14.95,15.41,11.78,15.41
WS50M_MAX,1999,14.42,12.81,14.28,12.59,11.93,15.35,13.39,16.18,14.97,12.68,13.16,11.68,16.18
WS50M_MAX,2000,13.63,14.91,12.38,15.2,13.45,13.95,15.25,14.72,16.83,14.64,14.67,12.74,16.83
WS50M_MAX,2001,14.18,12.89,10.48,10.09,13.48,12.79,15.39,13.47,14.66,14.7,11.97,13.01,15.39
WS50M_MAX,2002,13.86,12.96,12.76,11.5,14.38,13.88,16.73,13.73,13.52,12.2,15.77,11.08,16.73
WS50M_MAX,2003,12.33,11.27,14.43,11.66,13.05,14.52,14.7,17.88,12.18,16.9,14.7,13.48,17.88
WS50M_MAX,2004,12.94,12.64,11.84,13.81,14.27,16.14,15.62,13.63,15.82,14.67,13.83,12.16,16.14
WS50M_MAX,2005,11.3,11.67,17.7,12.93,14.38,13.69,14.13,13.74,14.29,15.59,14.8,10.84,17.7
WS50M_MAX,2006,9.62,9.65,12.73,13.05,13.27,14.29,13.47,16.81,14.92,14.98,14.17,13.36,16.81
WS50M_MAX,2007,11.98,12.75,13.02,11.55,15.59,12.84,17.09,17.45,14.04,16.98,14.14,12.41,17.45
WS50M_MAX,2008,12.62,11.26,13.94,16.3,11.03,12.59,12.5,15.6,15.02,14.59,12.66,14.47,16.3
WS50M_MAX,2009,11.4,9.78,10.61,12.89,12.32,14.2,15.05,12.6,15.41,12.02,15.09,13.86,15.41
WS50M_MAX,2010,10.62,11.68,11.33,11.45,12.94,16.4,13.66,18.96,15.02,14.04,12.46,10.51,18.96
WS50M_MAX,2011,10.49,9.14,9.27,11.93,13.16,14.37,18.48,14.36,14.69,15.5,15.59,12.73,18.48
WS50M_MAX,2012,13.28,10.88,12.65,12.73,12.27,14.93,15.94,14.82,13.78,17.09,13.65,11.26,17.09
WS50M_MAX,2013,12.91,11.27,10.39,14.13,16.03,17.09,16.15,12.88,14.19,15.38,13.05,11.42,17.09
WS50M_MAX,2014,11.58,11.99,12.54,15.33,12.03,15.7,14.34,15.19,13.8,14.32,13.34,14.2,15.7
WS50M_MAX,2015,11.7,11.67,10.69,10.1,12.91,12.55,15.2,15.13,13.86,13.02,16.23,12.84,16.23
WS50M_MAX,2016,12.46,11.73,12.13,12.9,13.09,13.14,13.75,14.86,14.24,12.5,12.67,11.82,14.86
WS50M_MAX,2017,13.0,10.64,11.41,12.25,15.21,13.37,14.27,16.45,13.09,12.91,15.02,11.49,16.45
WS50M_MAX,2018,12.46,10.67,10.77,10.22,13.1,13.39,17.77,17.01,15.52,16.97,16.1,14.65,17.77
WS50M_MAX,2019,12.45,10.84,12.59,11.87,13.79,14.02,15.2,15.24,16.8,15.86,13.56,14.44,16.8
WS50M_MAX,2020,12.77,11.84,11.21,11.26,13.61,15.6,15.89,17.97,13.75,13.29,13.37,11.88,17.97
WS50M_MAX,2021,10.05,10.44,9.25,13.84,14.1,15.05,14.58,15.3,13.21,15.44,14.91,12.12,15.44
WS50M_MIN,1981,0.23,0.16,0.27,0.11,0.43,0.12,0.06,0.13,0.12,0.28,0.32,0.05,0.05
WS50M_MIN,1982,0.4,0.17,0.09,0.09,0.19,0.29,0.6,0.17,0.16,0.16,0.31,0.44,0.09
WS50M_MIN,1983,0.09,0.27,0.16,0.08,0.15,0.24,0.39,0.54,0.46,0.25,0.26,0.07,0.07
WS50M_MIN,1984,0.14,0.26,0.13,0.28,0.32,0.47,0.46,0.08,0.21,0.14,0.37,0.24,0.08
WS50M_MIN,1985,0.29,0.03,0.3,0.1,0.25,0.52,0.25,0.34,0.16,0.05,0.35,0.19,0.03
WS50M_MIN,1986,0.16,0.27,0.08,0.41,0.16,0.28,0.27,0.16,0.41,0.2,0.21,0.3,0.08
WS50M_MIN,1987,0.16,0.29,0.3,0.3,0.36,0.23,0.17,0.16,0.4,0.07,0.18,0.04,0.04
